fileName	dwellTimeCentre	dwellTimeTail	dwellTimeHead
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	32.0	14.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	60.0	18.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	16.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	26.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	84.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	30.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	8.0	52.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	84.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	112.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	26.0	92.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	58.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	20.0	16.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	64.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	16.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	26.0	20.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	16.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	24.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	12.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	78.0	64.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	22.0	12.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	54.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	22.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	44.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	20.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	20.0	24.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	30.0	38.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	12.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	12.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	14.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	8.0	12.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	14.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	102.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	34.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	14.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	26.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	22.0	96.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	12.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	14.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	16.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	38.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	28.0	16.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	20.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	98.0	18.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	12.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	88.0	16.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	10.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	58.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	14.0	94.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	66.0	16.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	12.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	6.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	36.0	72.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	118.0	12.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	10.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	24.0	12.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	50.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	44.0	14.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	26.0	10.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	16.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	16.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	92.0	16.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	16.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	16.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	20.0	16.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	22.0	22.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	14.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	52.0	116.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	20.0	20.0	82.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	16.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	20.0	14.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	22.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	22.0	14.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	14.0	114.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	12.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	14.0	58.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	42.0	16.0	98.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	50.0	14.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	24.0	12.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	10.0	14.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	34.0	12.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	12.0	12.0 
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	18.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	14.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	26.0	16.0	90.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	16.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	12.0	40.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	14.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	18.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	18.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	14.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	24.0	204.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	8.0	18.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	18.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	160.0	42.0	92.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	16.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	42.0	44.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	18.0	18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	12.0	18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	16.0	14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	112.0	12.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	14.0	14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data	8.0	16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data		8.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data		16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data		14.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT5_data_dwell_data		22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	4.0	204.0	78.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	66.0	206.0	42.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	204.0	38.0	104.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	54.0	48.0	64.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	192.0	66.0	54.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	52.0	58.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	30.0	74.0	58.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	48.0	70.0	62.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	56.0	40.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	34.0	50.0	46.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	72.0	88.0	58.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	48.0	76.0	82.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	56.0	66.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	56.0	100.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	84.0	112.0	56.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	30.0	90.0	142.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	70.0	110.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	32.0	138.0	88.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	24.0	76.0	114.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	30.0	202.0	2.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	74.0	52.0	38.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	98.0	202.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	76.0	64.0	66.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	46.0	52.0	56.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	74.0	30.0	76.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	70.0	58.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	62.0	62.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	56.0	30.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	122.0	44.0	84.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	156.0	42.0	74.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	110.0	84.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	54.0	40.0	100.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	106.0	72.0	114.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	84.0	58.0	92.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	94.0	142.0	112.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	94.0	46.0	116.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data	186.0	90.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT6_data_dwell_data		118.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	134.0	464.0	114.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	110.0	114.0	78.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	32.0	54.0	40.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	94.0	62.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	68.0	62.0	64.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	46.0	60.0	62.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	46.0	30.0	100.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	66.0	62.0	54.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	68.0	60.0	66.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	64.0	32.0	68.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	66.0	276.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	64.0	44.0	110.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	34.0	2414.0	54.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	58.0	5614.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	64.0	110.0	432.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	68.0	68.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	80.0	44.0	468.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	62.0	64.0	116.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	64.0	50.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	104.0	60.0	58.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	36.0	30.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	62.0	52.0	66.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	258.0	70.0	38.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	70.0	70.0	62.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	436.0	96.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	52.0	54.0	62.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data	42.0	40.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data		54.0	274.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data			450.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT7_data_dwell_data			26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	42.0	108.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	34.0	38.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	42.0	20.0	28.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	24.0	42.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	46.0	38.0	58.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	40.0	42.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	38.0	20.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	30.0	26.0	68.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	34.0	16.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	30.0	48.0	36.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	20.0	22.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	54.0	50.0	54.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	20.0	24.0	28.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	32.0	28.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	30.0	50.0	62.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	38.0	22.0	66.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	26.0	32.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	32.0	22.0	86.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	62.0	56.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	56.0	50.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	22.0	22.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	54.0	36.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	28.0	6.0	36.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	36.0	28.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	48.0	28.0	58.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	38.0	34.0	56.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	20.0	24.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	50.0	30.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	32.0	20.0	78.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	34.0	52.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	36.0	32.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	40.0	38.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	60.0	48.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	60.0	40.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	50.0	66.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	60.0	52.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	34.0	50.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	54.0	48.0	4.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	36.0	52.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	74.0	62.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data	6.0	38.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data		40.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data		56.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT8_data_dwell_data		76.0	
2024-03-15_AgarSandwich_Unperturbed_x4_2s_078_FILAMENT_A_data_dwell_data	118.0	74.0	128.0
2024-03-15_AgarSandwich_Unperturbed_x4_2s_078_FILAMENT_A_data_dwell_data	60.0	74.0	94.0
2024-03-15_AgarSandwich_Unperturbed_x4_2s_078_FILAMENT_A_data_dwell_data	92.0	144.0	70.0
2024-03-15_AgarSandwich_Unperturbed_x4_2s_078_FILAMENT_A_data_dwell_data	86.0	100.0	70.0
2024-03-15_AgarSandwich_Unperturbed_x4_2s_078_FILAMENT_B_data_dwell_data	116.0	68.0	60.0
2024-03-15_AgarSandwich_Unperturbed_x4_2s_078_FILAMENT_C_data_dwell_data	74.0	66.0	92.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_A_data_dwell_data	28.0	146.0	124.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_A_data_dwell_data	106.0	122.0	234.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_A_data_dwell_data	114.0	214.0	154.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_A_data_dwell_data	122.0	478.0	404.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_A_data_dwell_data	144.0		22.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_A_data_dwell_data	408.0		142.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_A_data_dwell_data	10.0		162.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	10.0	20.0	42.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	18.0	10.0	14.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	20.0	4.0	8.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	22.0	14.0	6.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	16.0	24.0	12.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	16.0	26.0	20.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	18.0	48.0	72.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	14.0	24.0	20.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	78.0	4.0	8.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	8.0	10.0	22.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	12.0	18.0	16.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	32.0	14.0	20.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	12.0	8.0	22.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	22.0	16.0	24.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	16.0	18.0	52.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	18.0	14.0	6.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	20.0	20.0	18.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	18.0	14.0	8.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	16.0	52.0	124.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	16.0	14.0	16.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	18.0	22.0	18.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	14.0	6.0	84.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	10.0	12.0	18.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	28.0	16.0	4.0
